Apartment_Name,Apartment_Location,Apartment_Rent,Apartment_Deposit,Apartment_Negotiable,Apartment_Image_URL,Apartment_Latitude,Apartment_Longitude,Amenity_Name,Amenity_Category,Amenity_Latitude,Amenity_Longitude,Amenity_Address
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Vetal Tekdi,Hiking trail,18.522156,73.818288,Pune
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Sheetal group of hotel and restaurant,Indian restaurant,18.50245,73.81615,"Karve Road (Karve Road), Pune 411038"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Le Petit Amour,French restaurant,18.50019,73.814446,"Damodar Villa. Shop 12 (Kothrud), Pune 411058, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,hanuman temple Bavdhan,Temple,18.530797,73.802788,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Naturals Icecream,Ice cream parlor,18.502283,73.815732,"Near Karve Putla (Kothrud), Pune 411029, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Funky Kona,Restaurant,18.551435,73.804774,"Someshwar Crossing, Pune 411007, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Domino's Pizza,Pizzeria,18.502347,73.815303,"Shop No 147/8, Ground Floor, Pyako Tower, Karve Road, Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Country Side Shack,Comfort food restaurant,18.501884,73.746539,501812
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Sujata Mastani,Dessert shop,18.501824,73.815754,"Karve Road, Pune 411052, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Annex - SIMC,N/A,18.50121,73.746024,"Annex Road, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Cheezy Bites,Café,18.507291,73.807866,"Shop No 2 Rokde Hights (paud road), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Cliff,Asian restaurant,18.507118,73.741315,"36 Matalwadi Road, Bhugaon, Taluka Mulshi, Bavdhan, Pune 412115, Maharashtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Someshwar Temple,Hindu temple,18.546843,73.798979,
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Pirangut,Scenic lookout,18.501019,73.744223,"Paud Rd., Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.52363,73.731613,"Flame, 941735"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,パン屋東京 Tokyo Bakery,Bakery,18.505152,73.739173,"Haveli 412115, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Metropolis Healthcare Ltd.,Medical center,18.530699,73.811524,"Shop No 4 (Panchwati), Pune 411008, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Bakers Republic,Bakery,18.546077,73.803522,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Hotel Sarovar,Hookah bar,18.493592,73.738661,"Near Manas Lake, Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Symbiosis field,Soccer field,18.532256,73.732583,
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Richie's,Bakery,18.519397,73.778582,"Aditya Shagun Mall (Bavdhan), Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Subway,Deli,18.519247,73.778498,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Richies Cake shop,Bakery,18.519167,73.778593,"Shop No. 24, Bavdhan (Aditya Shagun Mall, Bavdhan), Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Breakfast Cafe,Café,18.523368,73.780614,"Near Reliance Fresh, Bavdhan (NDA Pashan Link road), Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Natural Ice Cream,Dessert shop,18.514319,73.782294,"Bavdhan, Nda Road (Shinde Nagar), Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Chandni Chowk,Other great outdoors,18.508099,73.78358,"Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Café,18.508083,73.782805,"Pune - Mumbai Bypass Road, Bavdhan, Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.508641,73.790083,"Castrol Bike Zone, Bhusari Colony, Paud Road, Kothrud (Paud Road, Kothrud), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Firangipani,Indian restaurant,18.503504,73.76808,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Woods,Hookah bar,18.503374,73.761878,"Chandani Chowkh, Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Oxford Golf and Country Club,Golf course,18.525888,73.743764,740113
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,McDonald's,Burger joint,18.507908,73.796531,"Kothrud Depot, Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Pagdandi,Coffee shop,18.552196,73.793167,"Shop No.6, Regent Plaza (Baner Pashan Link Road, Baner), Pune 411045, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,SugarDough,Bakery,18.54874,73.791399,411007
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Central Perk 7,Bbq joint,18.551792,73.793034,"Shop No. 8, Baner Pashan Link Road, Baner, Pune 931735"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Hidden Place - The Hangout,Pub,18.509005,73.812169,"Kothrud, Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Chutney Sauce Murabba,Fast food restaurant,18.551776,73.793142,"Shop No. 4, Baner Pashan Link Road, Bangalore 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.507688,73.808715,"Chandani Chowk - Express Hwy Link Road, Bavdhan, Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Foods Corner,Restaurant,18.508242,73.806283,"Krishkindha Nagar, Kothrud Poud Road, Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Idlicious,South indian restaurant,18.561657,73.783567,"Shop No. 14, Shroff House, Baner (baner road), Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Malaka Spice,Malay restaurant,18.559587,73.790562,"Baner, Pune 411045, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Chocolate Room,Dessert shop,18.509782,73.813533,"Opposite Krishna Hospital (Paud Road), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Khasbaug Misal,Breakfast spot,18.560884,73.787501,"Baner Road, Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Yashwantrao Chavan Natyagruha,Theater,18.5026,73.812261,"Near Shivaji Statue, Dp Road, Kothrud (Kothrud), Pune 411029, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Burger Barn Cafe - Kothrud,Burger joint,18.510836,73.815447,"Shop No 7 .And 7 A, Bhosale Garden, Mit College Road (Paud Road, Kothrud,), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Giridhar,Snack place,18.555786,73.794686,"Baner Road, Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,ARAI Hilltop,Other great outdoors,18.519818,73.817562,
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Lost The Plot,Movie theater,18.554573,73.804716,"Seasons Apartment Hotel (Laxmi Road, Aundh), Pune 411007, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.500167,73.814386,"Damodar Villa, Shop No 5 .And 6 (Kothrud), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Iddos,South indian restaurant,18.510298,73.816447,"Mit College Road (paud road), Pune 411019, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Vetal Tekdi,Hiking trail,18.522156,73.818288,Pune
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Sheetal group of hotel and restaurant,Indian restaurant,18.50245,73.81615,"Karve Road (Karve Road), Pune 411038"
